global_step,wall_time_s,ep_return_mean,ep_return_std,policy_loss,value_loss,entropy,approx_kl,eval_return_mean,eval_return_std
4000,9.30106782913208,-71.29881423711777,17.473952863136564,-0.0011835588446118094,88.9217155456543,1.597240948677063,2.4673050977680467e-05,,
8000,17.48357653617859,-74.14554977416992,22.02830758253382,-0.001387685023733276,78.00039443969726,1.5711683988571168,0.00018760918936460146,,
12000,24.56651496887207,-68.5429790019989,15.45892677457495,-0.0013160298335520792,40.28112640380859,1.5585021734237672,0.0010781881077758348,,
16000,32.675533294677734,-66.2553776204586,20.41614482601726,-0.002461982141319208,35.195610427856444,1.5360085487365722,0.0005815770033223089,,
20000,40.32943367958069,-63.56180530786514,16.132547512388925,-0.0010590904015310265,34.14296340942383,1.51292245388031,0.0015110483720491175,,
24000,47.818618059158325,-64.06815281510353,16.55942930455296,-0.0032658934054197175,32.815934562683104,1.497542130947113,0.0011740748702577576,,
28000,57.41245794296265,-74.8974215388298,22.687713110457164,-0.0038366423530581174,36.56856231689453,1.4795676589012146,0.0003996644867584109,,
32000,64.34518194198608,-67.24412617087364,19.34132294144815,-0.002622844287116699,28.945073127746582,1.486564004421234,0.0014698911022339224,,
36000,71.35575580596924,-65.52297335863113,16.452702016497476,-0.001946713058442917,27.80984420776367,1.4542599320411682,0.001493544087124371,,
40000,78.12626218795776,-71.01223421096802,20.786533570072113,-0.0020514806675588915,25.299930572509766,1.4710477352142335,0.0012815244524972513,,
44000,98.82376527786255,-69.70570713281631,20.366746861486373,-0.002260269948262028,26.397625350952147,1.4434222817420959,0.001071744947519626,-77.31035308167338,22.773864316492283
48000,106.6272246837616,-67.46386361122131,17.400595285774273,-0.0026432488669136944,25.35057678222656,1.4485041856765748,0.0008138348097951776,-77.31035308167338,22.773864316492283
52000,116.23739862442017,-71.11040717363358,17.638307466598775,-0.0037487380117235958,19.991447830200194,1.409518051147461,0.0020064921063749352,-77.31035308167338,22.773864316492283
